Nonce,Incoming/Outgoing,Transaction Status,Category,Recipient Name,Token,Token Symbol,Tag,Token Amount,USD Amount,From Address,To Address,Description,Transaction Hash,Executed at,Transaction fees
44,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.21,50.11,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x684f08Fe3aDa698781a17704c43267D39b17e367,Bounties: Analysts: Uniswap (Batch 4),0x19a8e877279c75db2a4ab09f5791643ddd6ac4e18daabd30bef35efd68df1a5f,28-04-2022 20:04:00 -04:00,0.044759 ETH
44,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,6.21,50.11,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x988682054ca48D89ADbd5C027D750A36c86b0493,Bounties: Analysts: Uniswap (Batch 4),0x19a8e877279c75db2a4ab09f5791643ddd6ac4e18daabd30bef35efd68df1a5f,28-04-2022 20:04:00 -04:00,0.044759 ETH
43,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,15.625,126.46,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xEF74618f4937BFe6a8F2b945a9Dc18B8072B4E34,Bounties: Reviewers: Uniswap (Batch 4),0x6c8f6ab8332544c524d6ec3dd809594a29e3e2d793a150625ee6d9d3b669e597,28-04-2022 17:04:00 -04:00,0.013382 ETH
43,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,4.6875,37.93,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x91707502A8DFDC523f7a6f2c218cC9a52777d5ad,Bounties: Reviewers: Uniswap (Batch 4),0x6c8f6ab8332544c524d6ec3dd809594a29e3e2d793a150625ee6d9d3b669e597,28-04-2022 17:04:00 -04:00,0.013382 ETH
43,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,28.125,227.62,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xB300CfaF0E4e3fBfe0c4b056277a526768887944,Bounties: Reviewers: Uniswap (Batch 4),0x6c8f6ab8332544c524d6ec3dd809594a29e3e2d793a150625ee6d9d3b669e597,28-04-2022 17:04:00 -04:00,0.013382 ETH
43,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,28.125,227.62,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7321021e80e703A9fCbe8206Ea78a39d10B78002,Bounties: Reviewers: Uniswap (Batch 4),0x6c8f6ab8332544c524d6ec3dd809594a29e3e2d793a150625ee6d9d3b669e597,28-04-2022 17:04:00 -04:00,0.013382 ETH
43,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,12.5,101.16,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3497a07684658042de0446fc8bCa6595b80d38f3,Bounties: Reviewers: Uniswap (Batch 4),0x6c8f6ab8332544c524d6ec3dd809594a29e3e2d793a150625ee6d9d3b669e597,28-04-2022 17:04:00 -04:00,0.013382 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,4.765535646,125.34,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xa1007E2CAd904fD7c848b0Fd437DFA2b94179f0b,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,4.765535646,125.34,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x062995F29C9a1D60d951C229f3D048F8003D2d6F,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,12.39039268,326.96,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x18612addaB24b5b5dFEDA6425c6B89A2048C36Fb,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,17.15592833,451.25,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7c855e1bF411Ab5975235bC8C74E032615073044,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,18.10903546,476.32,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x021b8D868A589Aad0Dd1297Dce136D31b23BdFE7,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,7.624857034,200.55,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x45C56e138881FD3Ff46359ba1826d5FC6FCcaEDc,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,15.24971407,401.11,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xEF74618f4937BFe6a8F2b945a9Dc18B8072B4E34,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,13.34349981,350.97,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x694aCF4DFb7601F92A0D2a41cdEC5bf7726C7294,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,16.2028212,426.18,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x9DF9A3B2894f43bE2eEc3825dabE55BDF2d9080e,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,8.577964163,225.62,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x553651a3C5fb03eDb5A185b1155306fB8b5a59f7,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,2.859321388,75.2,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xa08dDaE991f1bd4334ca73E61EeB4EDA22b09053,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,7.624857034,200.55,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xa7b198fc0F095Ea781b2D262ee0B657c622c6071,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,2.859321388,75.2,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x267C4f42ec0D443a3268fA4aFdA0Aa37c25A205F,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,4.765535646,125.34,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x84b9be717e1901975dE6Ff2F95d5e5Bc9f109C49,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,2.859321388,75.2,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x52F58796dA5B8D462b4FBE63dc3414D42A9776B9,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,10.48417842,275.76,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3C0a1840f72cD9555406F50D2D462fc2897817cB,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,7.624857034,200.55,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xD6f7A9053573982d3c5706f9577Dda8beAe0897e,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,manueldoudoune,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,1.906214258,50.13,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x689CC0adC1Ed7942E8977F52e786Ac8eB8825De8,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,9.531071292,250.69,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x12518C1Ad7a16B65390AB1Ca63726AD786d02846,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,1.906214258,50.13,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x0331C1Ce75F315a49849BE77B6a37b1959eBb1EB,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,3.812428517,100.27,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xd6634f05BC79c19cD7027636F3c7c29E853EB844,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,1.906214258,50.13,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x91707502A8DFDC523f7a6f2c218cC9a52777d5ad,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
42,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,1.906214258,50.13,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x62Ccaafffd2e3B57B9Fc4a3FD71eCf1ADedC5A76,Bounties: Analysts: Olympus (Batch 1),0xaecdcabdf5ad8aa04b9b128a12a0e4c0cbd6e00a433082bb1a32d49480a241cf,28-04-2022 17:04:00 -04:00,0.036290 ETH
41,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,1.42,37.47,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xc93E57664cBcF268013Cce699B57cDa88f8Ab6A6,Bounties: Reviewers: Olympus (Batch 1),0x7403f53d2e771e1e17a36fc5c65b3c87b469946f43db3a890b67e8523b585920,28-04-2022 17:04:00 -04:00,0.017038 ETH
41,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,4.95,130.64,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xa08dDaE991f1bd4334ca73E61EeB4EDA22b09053,Bounties: Reviewers: Olympus (Batch 1),0x7403f53d2e771e1e17a36fc5c65b3c87b469946f43db3a890b67e8523b585920,28-04-2022 17:04:00 -04:00,0.017038 ETH
41,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,2.36,62.28,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x91707502A8DFDC523f7a6f2c218cC9a52777d5ad,Bounties: Reviewers: Olympus (Batch 1),0x7403f53d2e771e1e17a36fc5c65b3c87b469946f43db3a890b67e8523b585920,28-04-2022 17:04:00 -04:00,0.017038 ETH
41,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,2.83,74.69,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x2b8745F6038CfB99480DF926fAc08A70cb460Ab1,Bounties: Reviewers: Olympus (Batch 1),0x7403f53d2e771e1e17a36fc5c65b3c87b469946f43db3a890b67e8523b585920,28-04-2022 17:04:00 -04:00,0.017038 ETH
41,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,5.66,149.38,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x52F58796dA5B8D462b4FBE63dc3414D42A9776B9,Bounties: Reviewers: Olympus (Batch 1),0x7403f53d2e771e1e17a36fc5c65b3c87b469946f43db3a890b67e8523b585920,28-04-2022 17:04:00 -04:00,0.017038 ETH
41,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,2.12,55.95,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x343441ef077dBB5510207D1bBb513F2390963140,Bounties: Reviewers: Olympus (Batch 1),0x7403f53d2e771e1e17a36fc5c65b3c87b469946f43db3a890b67e8523b585920,28-04-2022 17:04:00 -04:00,0.017038 ETH
40,Outgoing,Success,Bounty,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,200,200.42,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3497a07684658042de0446fc8bCa6595b80d38f3,Bounties: Sifters: Olympus (Batch 0),0xe2452809b5f690f265ac019f85d5a8141324e82fc38a1f8e9c1c79781b6ed382,28-04-2022 16:04:00 -04:00,0.008874 ETH
40,Outgoing,Success,Bounty,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,325,325.68,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x7321021e80e703A9fCbe8206Ea78a39d10B78002,Bounties: Sifters: Olympus (Batch 0),0xe2452809b5f690f265ac019f85d5a8141324e82fc38a1f8e9c1c79781b6ed382,28-04-2022 16:04:00 -04:00,0.008874 ETH
40,Outgoing,Success,Bounty,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,225,225.47,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x52F58796dA5B8D462b4FBE63dc3414D42A9776B9,Bounties: Sifters: Olympus (Batch 0),0xe2452809b5f690f265ac019f85d5a8141324e82fc38a1f8e9c1c79781b6ed382,28-04-2022 16:04:00 -04:00,0.008874 ETH
40,Outgoing,Success,Bounty,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,,175,175.36,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x91707502A8DFDC523f7a6f2c218cC9a52777d5ad,Bounties: Sifters: Olympus (Batch 0),0xe2452809b5f690f265ac019f85d5a8141324e82fc38a1f8e9c1c79781b6ed382,28-04-2022 16:04:00 -04:00,0.008874 ETH
39,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,56.46,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x66d5E2840Abb97FebA4b471ee877E750dFb8271e,Bounties: Selected Authors: Uniswap (Batch 4),0x0acb3366f5d70c8c66298449dd9e7b6c4ab17dc0d0c1477c6cae5288f1c4c687,28-04-2022 15:04:00 -04:00,0.005887 ETH
39,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,56.46,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x0331C1Ce75F315a49849BE77B6a37b1959eBb1EB,Bounties: Selected Authors: Uniswap (Batch 4),0x0acb3366f5d70c8c66298449dd9e7b6c4ab17dc0d0c1477c6cae5288f1c4c687,28-04-2022 15:04:00 -04:00,0.005887 ETH
39,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,56.46,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x59D084cc9fd72fb7947b32625bae732a0E8C11e2,Bounties: Selected Authors: Uniswap (Batch 4),0x0acb3366f5d70c8c66298449dd9e7b6c4ab17dc0d0c1477c6cae5288f1c4c687,28-04-2022 15:04:00 -04:00,0.005887 ETH
39,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,56.46,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xD8a6B690027163Dd7c000117df9eb05fd40727ee,Bounties: Selected Authors: Uniswap (Batch 4),0x0acb3366f5d70c8c66298449dd9e7b6c4ab17dc0d0c1477c6cae5288f1c4c687,28-04-2022 15:04:00 -04:00,0.005887 ETH
39,Outgoing,Success,Bounty,,0x1f9840a85d5aF5bf1D1762F925BDADdC4201F984,UNI,,7,56.46,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3693C13E5DA13aD8C5642680C960C874B7A07Cf2,Bounties: Selected Authors: Uniswap (Batch 4),0x0acb3366f5d70c8c66298449dd9e7b6c4ab17dc0d0c1477c6cae5288f1c4c687,28-04-2022 15:04:00 -04:00,0.005887 ETH
38,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,1.89,49.44,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x66d5E2840Abb97FebA4b471ee877E750dFb8271e,Bounties: Selected Authors: Olympus (Batch 1),0xfae1957cb4ed912c7a0dd8c2fa5d0ffa7e863978e69de65b97c0d9d49750b2ea,28-04-2022 15:04:00 -04:00,0.004971 ETH
38,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,1.89,49.44,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x367957dF62F5bbbe24AC8D923968B4A560BA0C30,Bounties: Selected Authors: Olympus (Batch 1),0xfae1957cb4ed912c7a0dd8c2fa5d0ffa7e863978e69de65b97c0d9d49750b2ea,28-04-2022 15:04:00 -04:00,0.004971 ETH
38,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,1.89,49.44,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x9E8b95322c194Db3136a52A7DD46ea78D95B16D3,Bounties: Selected Authors: Olympus (Batch 1),0xfae1957cb4ed912c7a0dd8c2fa5d0ffa7e863978e69de65b97c0d9d49750b2ea,28-04-2022 15:04:00 -04:00,0.004971 ETH
38,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,1.89,49.44,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x219eC790Bf28A654f99E2815ea17F1896971B3e1,Bounties: Selected Authors: Olympus (Batch 1),0xfae1957cb4ed912c7a0dd8c2fa5d0ffa7e863978e69de65b97c0d9d49750b2ea,28-04-2022 15:04:00 -04:00,0.004971 ETH
38,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,1.89,49.44,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xAb36504F7fCbaFeE89426e4F339981DDeCFB9566,Bounties: Selected Authors: Olympus (Batch 1),0xfae1957cb4ed912c7a0dd8c2fa5d0ffa7e863978e69de65b97c0d9d49750b2ea,28-04-2022 15:04:00 -04:00,0.004971 ETH
37,Outgoing,Success,Miscellaneous,,0x04906695D6D12CF5459975d7C3C03356E4Ccd460,sOHM,,1,--,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x765E406Eb1Bb0909F4Eae2fe5B52c21C9E61b498,sOHM Transfer Test,0x3a10d39faf6628ccc74568cf53bc776c30eddede3a8052b1140ba6b30ec700c6,28-04-2022 15:04:00 -04:00,0.004156 ETH
36,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,2,49.93,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x9F69EB53885a1a12946Ce9f4996B86740C27F675,Bounties: Selected Authors: Olympus (Batch 3),0xea4656d16b5b5541d5e8b165de34f07e0372d6044f87fd48c278e094aba5f4b9,26-04-2022 16:04:00 -04:00,0.013131 ETH
36,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,2,49.93,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xB300CfaF0E4e3fBfe0c4b056277a526768887944,Bounties: Selected Authors: Olympus (Batch 3),0xea4656d16b5b5541d5e8b165de34f07e0372d6044f87fd48c278e094aba5f4b9,26-04-2022 16:04:00 -04:00,0.013131 ETH
36,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,2,49.93,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3cCBEbC4dD1fA505d63Cb7F2272fAC86CfbEd7C6,Bounties: Selected Authors: Olympus (Batch 3),0xea4656d16b5b5541d5e8b165de34f07e0372d6044f87fd48c278e094aba5f4b9,26-04-2022 16:04:00 -04:00,0.013131 ETH
35,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,2,50,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xeEEC0e4927704ab3BBE5df7F4EfFa818b43665a3,Bounties: Selected Authors: Olympus (Batch 2),0xd48bcaec87b9d9d5726457f130bb3851ad7f70f4b40576c3241f8304af07ffc3,26-04-2022 16:04:00 -04:00,0.011836 ETH
35,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,2,50,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xfbFBe760c7df2574cC218d7DFa428BAebE05B583,Bounties: Selected Authors: Olympus (Batch 2),0xd48bcaec87b9d9d5726457f130bb3851ad7f70f4b40576c3241f8304af07ffc3,26-04-2022 16:04:00 -04:00,0.011836 ETH
35,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,2,50,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0xbedb0767c1508737b1252ce32C882DAB0adD62FC,Bounties: Selected Authors: Olympus (Batch 2),0xd48bcaec87b9d9d5726457f130bb3851ad7f70f4b40576c3241f8304af07ffc3,26-04-2022 16:04:00 -04:00,0.011836 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.8,19.88,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x0331C1Ce75F315a49849BE77B6a37b1959eBb1EB,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.8,19.88,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x3cCBEbC4dD1fA505d63Cb7F2272fAC86CfbEd7C6,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x4398Cc3F5D486020D561eEC591303aae1B7fF2Ec,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x5A05b5f682BdeD3057B3C259C033d00372806246,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
34,Outgoing,Success,Bounty,,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,OHM,,0.4,9.94,0x4faFB87de15cFf7448bD0658112F4e4B0d53332c,0x9aC3c1b5A436d2B6dda16c539550c15304208857,Bounties: Authors: Olympus (All Questions),0x9f5e76d8b13f031e476bac4dc686affc00a931b3b858285964aaa6d6bdf4ba8f,26-04-2022 16:04:00 -04:00,0.093241 ETH
